"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","x","sameland","signif"
"13221",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13222",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13223",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13224",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13225",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13226",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13227",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13228",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13229",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13230",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13231",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13232",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13233",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13234",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13235",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13236",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13237",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13238",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13239",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13240",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13241",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13242",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13243",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13244",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13245",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13246",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13247",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13248",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13249",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13250",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13251",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13252",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13253",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13254",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13255",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13256",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13257",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13258",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13259",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13260",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13261",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13262",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13263",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13264",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13265",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13266",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13267",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13268",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13269",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13270",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13271",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13272",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13273",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13274",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13275",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13276",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13277",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13278",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13279",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13280",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13281",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13282",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13283",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13284",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13285",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13286",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13287",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13288",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13289",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13290",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13291",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13292",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13293",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13294",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13295",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13296",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13297",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13298",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13299",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13300",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13301",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13302",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13303",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13304",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13305",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13306",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13307",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13308",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13309",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13310",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13311",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13312",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13313",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13314",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13315",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13316",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13317",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13318",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13319",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13320",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13321",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13322",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13323",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13324",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13325",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13326",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13327",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13328",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13329",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13330",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13331",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13332",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13333",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13334",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13335",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13336",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13337",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13338",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13339",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13340",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13341",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13342",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13343",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13344",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13345",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13346",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13347",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13348",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13349",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13350",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13351",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13352",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13353",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13354",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13355",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13356",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13357",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13358",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13359",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13360",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13361",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13362",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13363",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13364",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13365",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13366",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13367",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13368",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13369",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13370",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13371",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13372",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13373",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13374",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13375",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13376",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13377",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13378",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13379",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13380",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13381",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13382",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13383",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13384",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13385",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13386",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13387",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13388",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13389",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13390",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13391",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13392",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13393",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13394",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13395",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13396",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13397",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13398",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13399",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13400",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13401",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13402",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13403",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13404",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13405",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13406",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13407",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13408",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13409",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13410",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13411",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13412",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13413",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13414",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13415",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13416",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13417",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13418",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13419",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13420",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13421",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13422",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13423",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13424",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13425",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13426",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13427",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13428",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13429",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13430",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13431",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13432",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13433",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13434",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13435",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13436",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13437",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13438",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13439",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13440",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13441",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13442",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13443",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13444",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13445",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13446",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13447",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13448",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13449",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13450",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13451",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13452",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13453",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13454",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13455",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13456",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13457",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13458",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13459",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13460",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13461",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13462",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13463",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13464",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13465",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13466",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13467",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13468",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13469",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13470",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13471",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13472",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13473",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13474",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13475",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13476",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13477",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13478",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13479",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13480",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13481",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13482",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13483",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13484",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13485",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13486",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13487",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13488",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13489",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13490",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13491",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13492",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13493",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13494",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13495",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13496",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13497",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13498",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13499",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13500",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13501",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13502",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13503",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13504",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13505",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13506",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13507",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13508",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13509",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13510",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13511",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13512",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13513",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13514",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13515",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13516",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13517",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13518",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13519",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13520",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13521",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13522",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13523",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13524",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13525",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13526",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13527",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13528",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13529",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13530",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13531",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13532",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13533",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13534",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13535",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13536",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13537",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13538",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13539",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13540",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13541",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13542",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13543",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13544",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13545",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13546",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13547",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13548",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13549",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13550",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13551",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13552",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13553",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13554",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13555",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13556",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13557",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13558",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"13559",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
