"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"121","10-1-3","6-2-6",175,50,0.25,50,27,-1.45182859449946,0.92672536450296,FALSE,FALSE
"122","10-1-3","5-2-2",175,50,0.25,38,54,0.816766083519834,0.207031059032558,FALSE,FALSE
"123","10-1-3","7-1-1",175,50,0.25,25,39,-0.0481614641307647,0.519206219151481,FALSE,FALSE
"124","10-1-3","3-1-5",175,50,0.25,45,26,-0.310316445417088,0.621839836805997,FALSE,FALSE
"125","10-1-3","2-2-3",175,50,0.25,32,52,0.580289949369595,0.280859552007932,FALSE,FALSE
"126","10-1-3","8-1-4",175,50,0.25,40,48,0.0419000951971244,0.483289170254882,FALSE,FALSE
"127","10-1-3","1-1-5",175,50,0.25,43,43,0.159784360756998,0.436525472048456,FALSE,FALSE
"128","10-1-3","7-2-2",175,50,0.25,31,53,-1.74732517030935,0.959709525306217,FALSE,FALSE
"129","10-1-3","4-1-3",175,50,0.25,41,34,-0.617277480824839,0.731474141184574,FALSE,FALSE
"130","10-1-3","4-1-2",175,50,0.25,51,12,0.105021006302101,0.458179570136744,FALSE,FALSE
"131","10-1-3","3-2-5",175,50,0.25,44,27,0.225045200597589,0.410972055508616,FALSE,FALSE
"132","10-1-3","2-1-3",175,50,0.25,50,21,1.83942710197824,0.0329261954479306,FALSE,TRUE
"133","10-1-3","1-1-3",175,50,0.25,49,36,0.391331478286377,0.347776117019893,FALSE,FALSE
"134","10-1-3","8-2-5",175,50,0.25,39,18,-1.304733046649,0.904008117730888,FALSE,FALSE
"135","10-1-3","5-1-2",175,50,0.25,52,34,-0.229648289159741,0.590817459902432,FALSE,FALSE
"136","10-1-3","6-1-6",175,50,0.25,24,44,1.4116492564332,0.0790266307081073,FALSE,FALSE
"137","10-1-3","1-1-4",175,50,0.25,47,32,1.01864271396963,0.154186309056245,FALSE,FALSE
"138","10-1-3","3-1-1",175,50,0.25,29,52,0.334936087679106,0.368836649375334,FALSE,FALSE
"139","10-1-3","6-2-4",175,50,0.25,51,26,-0.581654804134712,0.719600389933333,FALSE,FALSE
"140","10-1-3","9-2-2",175,50,0.25,51,27,-0.698444259998432,0.757550297427401,FALSE,FALSE
"141","10-1-3","4-1-4",175,50,0.25,46,23,1.19653835031081,0.115743271068172,FALSE,FALSE
"142","10-1-3","7-2-3",175,50,0.25,38,39,0.855851676872798,0.196039913430211,FALSE,FALSE
"143","10-1-3","10-1-1",175,50,0.25,27,47,-0.117901268949313,0.546927056106893,FALSE,FALSE
